General Style,ID,Style,Secondary routes,Tempo / key,Mood arc,Vocal cue,Core palette,Template
index-cinematic-pop-ballad,cinematic-orchestral-pop-anthem_0001,Cinematic Orchestral Pop / Anthem,general-pop-ballad,95 BPM; Bb major,"The piece opens with a majestic and stately atmosphere, establishing a sense of grandeur through choral chanting.",Singer A (Male) and a Large Mixed Choir.,"A full string section (violins, violas, cellos) serves as the harmonic backbone, playing sweeping legato lines in the verses and driving staccato rhythms in the choruses.",templates/cinematic-orchestral-pop-anthem_0001.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-anthem-ballad_0001,Cinematic Orchestral Pop / Anthem Ballad,general-pop-ballad,62 BPM; Bb major,"The piece opens with a solemn, reflective atmosphere that gradually builds in intensity through the verses.",Singer A (Female).,"A grand piano serves as the harmonic anchor, playing arpeggiated figures in the intro and verses, transitioning to full, resonant chords in the choruses.",templates/cinematic-orchestral-pop-anthem-ballad_0001.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-chinese-traditional-fusion_0001,Cinematic Orchestral Pop / Chinese Traditional Fusion,roots-traditional-global,77 BPM; Eb major,"The piece opens with a solitary, mournful atmosphere that feels ancient and desolate.",Singer A (Female).,"A solo bamboo flute (Dizi) introduces the main melodic motif, setting the tonal color before being joined by a grand piano that provides the core harmonic structure from the first verse through to the outro.",templates/cinematic-orchestral-pop-chinese-traditional-fusion_0001.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-epic-anthem_0001,Cinematic Orchestral Pop / Epic Anthem,general-pop-ballad,63 BPM; D major,"The piece opens with a majestic and solemn atmosphere, establishing a sense of historical grandeur through choral textures.",Singer A (Male) and a Mixed Choir.,"A grand piano serves as the harmonic anchor in the verses, playing arpeggiated figures that transition into block chords during the choruses.",templates/cinematic-orchestral-pop-epic-anthem_0001.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-epic-anthem_0002,Cinematic Orchestral Pop / Epic Anthem,general-pop-ballad,91 BPM; C minor,"The piece opens with a solemn, majestic grandeur established by choral textures and heavy percussion, creating an atmosphere of ancient wisdom.",Singer A (Male) and a Large Mixed Choir.,"A full String Section (violins, violas, cellos) acts as the harmonic backbone, playing sweeping legato lines in the verses and driving staccato rhythms in the choruses, present from start to finish.",templates/cinematic-orchestral-pop-epic-anthem_0002.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-epic-anthem_0003,Cinematic Orchestral Pop / Epic Anthem,general-pop-ballad,78 BPM; Eb major,"The piece opens with a majestic and solemn atmosphere, establishing a sense of grandeur through orchestral swells.","The track features a mixed ensemble including Singer A (Male) and Singer B (Female), supported by a large choir.","A full string section (violins, violas, cellos) serves as the harmonic backbone, playing sweeping legato lines in the intro and transitioning to rhythmic, staccato ostinatos during the high-energy choruses.",templates/cinematic-orchestral-pop-epic-anthem_0003.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-epic-soundtrack_0001,Cinematic Orchestral Pop / Epic Soundtrack,general-pop-ballad,72 BPM; Eb minor,"The piece opens with a solitary, melancholic piano motif that establishes a sense of quiet introspection and solemnity.",Singer A (Male) and Singer B (Female).,"A grand piano serves as the harmonic anchor, playing arpeggiated figures in the intro and verses, shifting to block chords in the choruses.",templates/cinematic-orchestral-pop-epic-soundtrack_0001.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-epic-world-fusion_0001,Cinematic Orchestral Pop / Epic World Fusion,general-pop-ballad,95 BPM; E minor,"The piece opens with an ethereal, mystical atmosphere that quickly surges into a heroic and majestic declaration.",Singer A (Female).,"A full string section (violins, violas, cellos) serves as the harmonic backbone, present from the intro to the outro, providing sweeping legato lines in the verses and staccato rhythmic drive in the choruses.",templates/cinematic-orchestral-pop-epic-world-fusion_0001.txt
index-cinematic-pop-ballad,cinematic-orchestral-pop-spiritual-ballad_0001,Cinematic Orchestral Pop / Spiritual Ballad,general-pop-ballad,78 BPM; Eb major,"The piece opens with a serene, meditative stillness that gradually accumulates emotional weight through the verses.",Singer A (Male) and a Mixed Choir (Singers B).,"A grand piano serves as the harmonic backbone, playing arpeggiated figures in the intro and verses, shifting to broad, resonant chords during the choruses.",templates/cinematic-orchestral-pop-spiritual-ballad_0001.txt
index-cinematic-pop-ballad,cinematic-pop-electronic-ballad_0001,Cinematic Pop / Electronic Ballad,electronic-synth-ambient-pop,80 BPM; B major,"The piece opens with a spacious, reflective melancholy, establishing a sense of longing through sparse instrumentation.",Singer A (Female).,"A grand piano serves as the harmonic backbone, playing arpeggiated figures in the intro and verses, shifting to broad, sustained chords in the choruses.",templates/cinematic-pop-electronic-ballad_0001.txt
index-cinematic-pop-ballad,cinematic-pop-epic-orchestral_0001,Cinematic Pop / Epic Orchestral,general-pop-ballad,75 BPM; B major,"The piece opens with a somber, reflective atmosphere that gradually accumulates tension through the verses.",Singer A (Male).,"A grand piano establishes the harmonic foundation in the intro and verses, later joined by a full string section (violins, cellos) that carries the main melodic motifs during the choruses and climax.",templates/cinematic-pop-epic-orchestral_0001.txt
index-cinematic-pop-ballad,cinematic-pop-epic-orchestral-rock_0001,Cinematic Pop / Epic Orchestral Rock,pop-alternative-rock,91 BPM; A minor,"The piece opens with a solemn, atmospheric stillness that gradually accumulates tension through rhythmic layering.",Singer A (Male).,"A grand piano provides the initial harmonic foundation, playing sparse, melancholic chords in the intro and verses.",templates/cinematic-pop-epic-orchestral-rock_0001.txt
index-cinematic-pop-ballad,cinematic-pop-epic-soul_0001,Cinematic Pop / Epic Soul,soul-blues-gospel,146 BPM; Eb minor,The piece opens with an ethereal and solitary atmosphere that quickly establishes a tone of determined resilience.,Singer A (Male) and Singer B (Female).,"A grand piano serves as the initial harmonic anchor, playing sparse chords in the intro before evolving into a driving, rhythmic block-chord pattern that persists through the verses and choruses.",templates/cinematic-pop-epic-soul_0001.txt
index-cinematic-pop-ballad,cinematic-pop-musical-theatre_0001,Cinematic Pop / Musical Theatre,traditional-vocal-stage,207 BPM; F minor,"The piece opens with a mysterious and slightly melancholic atmosphere, establishing a narrative tone.",Singer A (Male) and Singer B (Female).,"A grand piano serves as the harmonic backbone throughout, playing arpeggiated figures in the verses and shifting to powerful, rhythmic chords in the choruses.",templates/cinematic-pop-musical-theatre_0001.txt
index-cinematic-pop-ballad,cinematic-pop-musical-theatre-ballad_0001,Cinematic Pop / Musical Theatre Ballad,traditional-vocal-stage,150 BPM; Eb major,"The piece begins with a hushed, introspective stillness that suggests dormant potential, gradually accumulating tension through the verses.",A solo female vocalist delivers the performance.,"A grand piano serves as the harmonic anchor throughout the entire track, playing sparse arpeggios in the intro and evolving into driving, rhythmic block chords during the high-energy sections.",templates/cinematic-pop-musical-theatre-ballad_0001.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-anthem_0001,Cinematic Pop / Orchestral Anthem,general-pop-ballad,128 BPM; D minor,"The piece opens with a solemn, majestic grandeur that establishes a sense of historical weight and reverence.",Singer A (Male) and a Large Mixed Choir.,"A grand piano and a lush string section serve as the harmonic backbone, present from the Intro through to the Outro.",templates/cinematic-pop-orchestral-anthem_0001.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0001,Cinematic Pop / Orchestral Ballad,general-pop-ballad,71 BPM; C# major,"The piece opens with a serene and contemplative atmosphere, establishing a sense of vastness through sparse instrumentation.",Singer A (Male) and Singer B (Female).,"A grand piano serves as the harmonic backbone, playing arpeggiated figures in the intro and verses, shifting to broad, sustained chords in the choruses.",templates/cinematic-pop-orchestral-ballad_0001.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0002,Cinematic Pop / Orchestral Ballad,general-pop-ballad,76 BPM; Bb major,"The piece opens with a fragile, introspective melancholy, establishing a sense of solitude.",Singer A (Female).,"A grand piano serves as the harmonic backbone, playing arpeggiated figures in the verses and shifting to broad, sustained block chords in the choruses, present from the Intro to the Outro.",templates/cinematic-pop-orchestral-ballad_0002.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0003,Cinematic Pop / Orchestral Ballad,general-pop-ballad,72 BPM; Bb minor,"The piece opens with a solemn, atmospheric stillness that evokes a sense of ancient history and quiet contemplation.",Singer A (Male).,"A grand piano plays arpeggiated figures and block chords, serving as the harmonic anchor from the Intro through the Outro.",templates/cinematic-pop-orchestral-ballad_0003.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0004,Cinematic Pop / Orchestral Ballad,general-pop-ballad,70 BPM; F# major,"The piece opens with a solitary, melancholic atmosphere that gradually accumulates tension through the verses.",Singer A (Male).,"A grand piano serves as the harmonic anchor, playing arpeggiated figures in the intro and verses, shifting to block chords and rhythmic accents in the choruses.",templates/cinematic-pop-orchestral-ballad_0004.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0005,Cinematic Pop / Orchestral Ballad,general-pop-ballad,120 BPM; Eb minor,"The piece opens with an ethereal, solitary atmosphere that gradually builds a sense of mystery and anticipation.",Singer A (Female).,"A resonant grand piano serves as the harmonic anchor, present from the very beginning and continuing through to the end, providing the core chordal structure.",templates/cinematic-pop-orchestral-ballad_0005.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0006,Cinematic Pop / Orchestral Ballad,general-pop-ballad,75 BPM; Bb major,"The piece opens with a delicate, contemplative atmosphere that gradually builds into a sweeping, majestic emotional peak.",Singer A (Female).,"A grand piano serves as the harmonic backbone, playing arpeggiated figures in the intro and verses, shifting to broad, chordal support in the choruses.",templates/cinematic-pop-orchestral-ballad_0006.txt
index-cinematic-pop-ballad,cinematic-pop-orchestral-ballad_0007,Cinematic Pop / Orchestral Ballad,general-pop-ballad,118 BPM; F# major,"The piece opens with a fragile, intimate atmosphere that suggests quiet anticipation.","A single male vocalist delivers the performance with a clear, resonant baritone timbre that carries a slight breathiness in the lower register and gains a ringing clarity in the upper range.","A grand piano serves as the harmonic backbone, playing arpeggiated figures in the verses that transition to broad, block chords in the choruses, remaining present from start to finish.",templates/cinematic-pop-orchestral-ballad_0007.txt
